Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","963","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","336","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","58","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","56","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","126","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","289","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","96","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","35","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","357","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","118","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","194","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","324","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","4540","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","296","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","1500","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","4011","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","60","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","4078","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","54","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","198","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","122","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","3366","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","34","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","90","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","46","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","31","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","369","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2968","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2349","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1534","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1479","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","61","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","54","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","10531","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","75","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","2441","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2488","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","145","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","81","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","73","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","511","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","299","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","80","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","7269","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1370","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1636","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","39310","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","320","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","5288","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","60","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","383","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","26","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","94","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","34","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","843","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1174","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","28","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1390","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","114","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","737","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","24085","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","540","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1468","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","202","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","209","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","126","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","20","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","31","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","179","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","50","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","2061","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","6045","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","58","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2790","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","324","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","149","Népal","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","184","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","483","S","Données standardisées"
